conflict_id,location,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,intensity_level,cumulative_intensity,type_of_conflict,start_date,start_prec,start_date2,start_prec2,ep_end,ep_end_date,ep_end_prec,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,region,version
352,Sri Lanka,Government of Sri Lanka,145,NA,LTTE,320,NA,1,Eelam,1998,2,1,3,1975-07-27,1,1984-09-01,1,0,NA,NA,780,NA,NA,NA,780,3,24.1
352,Sri Lanka,Government of Sri Lanka,145,NA,LTTE,320,NA,1,Eelam,1999,2,1,3,1975-07-27,1,1984-09-01,1,0,NA,NA,780,NA,NA,NA,780,3,24.1
352,Sri Lanka,Government of Sri Lanka,145,NA,LTTE,320,NA,1,Eelam,2000,2,1,3,1975-07-27,1,1984-09-01,1,0,NA,NA,780,NA,NA,NA,780,3,24.1
352,Sri Lanka,Government of Sri Lanka,145,NA,LTTE,320,NA,1,Eelam,2001,2,1,3,1975-07-27,1,1984-09-01,1,1,2001-12-12,NA,780,NA,NA,NA,780,3,24.1
352,Sri Lanka,Government of Sri Lanka,145,NA,LTTE,320,NA,1,Eelam,2003,1,1,3,1975-07-27,1,2003-06-14,1,1,2003-08-09,NA,780,NA,NA,NA,780,3,24.1
352,Sri Lanka,Government of Sri Lanka,145,NA,LTTE,320,NA,1,Eelam,2005,1,1,3,1975-07-27,1,2005-12-02,1,0,NA,NA,780,NA,NA,NA,780,3,24.1
352,Sri Lanka,Government of Sri Lanka,145,NA,LTTE,320,NA,1,Eelam,2006,2,1,3,1975-07-27,1,2005-12-02,1,0,NA,NA,780,NA,NA,NA,780,3,24.1
352,Sri Lanka,Government of Sri Lanka,145,NA,LTTE,320,NA,1,Eelam,2007,2,1,3,1975-07-27,1,2005-12-02,1,0,NA,NA,780,NA,NA,NA,780,3,24.1
352,Sri Lanka,Government of Sri Lanka,145,NA,LTTE,320,NA,1,Eelam,2008,2,1,3,1975-07-27,1,2005-12-02,1,0,NA,NA,780,NA,NA,NA,780,3,24.1
352,Sri Lanka,Government of Sri Lanka,145,NA,LTTE,320,NA,1,Eelam,2009,2,1,3,1975-07-27,1,2005-12-02,1,1,2009-07-04,NA,780,NA,NA,NA,780,3,24.1
353,Cameroon,Government of Cameroon,83,Government of France,UPC,564,NA,2,NA,1960,2,1,4,1960-01-31,4,1960-01-31,4,0,NA,NA,471,220,NA,NA,471,4,24.1
353,Cameroon,Government of Cameroon,83,NA,UPC,564,NA,2,NA,1961,1,1,3,1960-01-31,4,1960-01-31,4,1,1961-12-31,NA,471,NA,NA,NA,471,4,24.1
353,Cameroon,Government of Cameroon,83,NA,Military faction (forces of Ibrahim Saleh),515,NA,2,NA,1984,1,1,3,1960-01-31,4,1984-04-06,1,1,1984-04-09,NA,471,NA,NA,NA,471,4,24.1
353,Cameroon,Government of Cameroon,83,Government of Chad,JAS,1051,NA,2,NA,2015,1,1,4,1960-01-31,4,2015-01-12,1,0,NA,NA,471,483,NA,NA,471,4,24.1
353,Cameroon,Government of Cameroon,83,NA,JAS,1051,NA,2,NA,2016,1,1,3,1960-01-31,4,2015-01-12,1,0,NA,NA,471,NA,NA,NA,471,4,24.1
353,Cameroon,Government of Cameroon,83,NA,JAS,1051,NA,2,NA,2017,1,1,3,1960-01-31,4,2015-01-12,1,1,2017-12-03,NA,471,NA,NA,NA,471,4,24.1
353,Cameroon,Government of Cameroon,83,NA,JAS,1051,NA,2,NA,2020,1,1,3,1960-01-31,4,2020-09-29,1,1,2020-12-16,NA,471,NA,NA,NA,471,4,24.1
353,Cameroon,Government of Cameroon,83,NA,JAS,1051,NA,2,NA,2022,1,1,3,1960-01-31,4,2022-08-04,1,0,NA,NA,471,NA,NA,NA,471,4,24.1
353,Cameroon,Government of Cameroon,83,NA,JAS,1051,NA,2,NA,2023,1,1,3,1960-01-31,4,2022-08-04,1,0,NA,NA,471,NA,NA,NA,471,4,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,1984,1,0,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,1985,1,0,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,1986,1,0,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,1987,1,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,1988,1,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,1989,1,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,1990,1,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,1991,1,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,1992,2,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,1993,2,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,1994,2,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,1995,2,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,1996,2,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,1997,2,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,1998,2,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,1999,2,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2000,1,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2001,1,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2002,1,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2003,1,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2004,1,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2005,1,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2006,1,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2007,1,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2008,1,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2009,1,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2010,1,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2011,1,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2012,1,1,3,1983-05-01,1,1984-08-15,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2013,1,1,3,1983-05-01,1,1984-08-15,1,1,2013-03-12,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2015,1,1,3,1983-05-01,1,2015-07-30,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2016,2,1,3,1983-05-01,1,2015-07-30,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2017,1,1,3,1983-05-01,1,2015-07-30,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2018,1,1,3,1983-05-01,1,2015-07-30,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2019,1,1,3,1983-05-01,1,2015-07-30,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2020,1,1,3,1983-05-01,1,2015-07-30,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2021,1,1,3,1983-05-01,1,2015-07-30,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2022,1,1,3,1983-05-01,1,2015-07-30,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
354,Turkey,Government of Turkey,115,NA,PKK,323,NA,1,Kurdistan,2023,1,1,3,1983-05-01,1,2015-07-30,1,0,NA,NA,640,NA,NA,NA,640,2,24.1
355,"Burkina Faso, Mali",Government of Burkina Faso,78,NA,Government of Mali,72,NA,1,Agacher Strip,1985,1,0,2,1985-12-25,1,1985-12-26,2,1,1985-12-31,NA,439,NA,432,NA,"432, 439",4,24.1
356,"Laos, Thailand",Government of Laos,149,NA,Government of Thailand,147,NA,1,Common Border,1986,1,0,2,1982-06-16,1,1986-12-31,5,0,NA,NA,812,NA,800,NA,"800, 812",3,24.1
356,"Laos, Thailand",Government of Laos,149,NA,Government of Thailand,147,NA,1,Common Border,1987,1,0,2,1982-06-16,1,1986-12-31,5,0,NA,NA,812,NA,800,NA,"800, 812",3,24.1
356,"Laos, Thailand",Government of Laos,149,NA,Government of Thailand,147,NA,1,Common Border,1988,1,0,2,1982-06-16,1,1986-12-31,5,1,1988-02-17,NA,812,NA,800,NA,"800, 812",3,24.1
357,Suriname,Government of Suriname,19,NA,SLA,760,NA,2,NA,1987,1,0,3,1986-08-21,1,1987-10-12,1,1,1987-12-31,NA,115,NA,NA,NA,115,5,24.1
358,Togo,Government of Togo,82,NA,MTD,516,NA,2,NA,1986,1,0,3,1986-09-23,2,1986-09-23,2,1,1986-09-24,NA,461,NA,NA,NA,461,4,24.1
358,Togo,Government of Togo,82,NA,JNIM,6716,NA,2,NA,2022,1,0,3,1986-09-23,2,2022-07-10,2,0,NA,NA,461,NA,NA,NA,461,4,24.1
358,Togo,Government of Togo,82,NA,JNIM,6716,NA,2,NA,2023,1,0,3,1986-09-23,2,2022-07-10,2,0,NA,NA,461,NA,NA,NA,461,4,24.1
359,South Yemen,Government of South Yemen,124,NA,YSP - AFI,324,NA,2,NA,1986,2,1,3,1986-01-13,1,1986-01-13,1,1,1986-01-20,NA,680,NA,NA,NA,680,2,24.1
360,Burkina Faso,Government of Burkina Faso,78,NA,Popular Front,517,NA,2,NA,1987,1,0,3,1987-10-15,1,1987-10-15,1,1,1987-10-15,NA,439,NA,NA,NA,439,4,24.1
360,Burkina Faso,Government of Burkina Faso,78,Government of Mali,JNIM,6716,NA,2,NA,2018,1,0,4,1987-10-15,1,2018-05-22,1,0,NA,NA,439,432,NA,NA,439,4,24.1
360,Burkina Faso,Government of Burkina Faso,78,Government of France,JNIM,6716,NA,2,NA,2019,1,0,4,1987-10-15,1,2018-05-22,1,0,NA,NA,439,220,NA,NA,439,4,24.1
360,Burkina Faso,Government of Burkina Faso,78,Government of France,JNIM,6716,NA,2,NA,2020,1,0,4,1987-10-15,1,2018-05-22,1,0,NA,NA,439,220,NA,NA,439,4,24.1
360,Burkina Faso,Government of Burkina Faso,78,"Government of Chad, Government of France, Government of Ghana, Government of Ivory Coast, Government of Niger, Government of Togo",JNIM,6716,NA,2,NA,2021,1,1,4,1987-10-15,1,2018-05-22,1,0,NA,NA,439,"220, 436, 437, 452, 461, 483",NA,NA,439,4,24.1
360,Burkina Faso,Government of Burkina Faso,78,"Government of France, Government of Niger, Government of Togo",JNIM,6716,NA,2,NA,2022,2,1,4,1987-10-15,1,2018-05-22,1,0,NA,NA,439,"220, 436, 461",NA,NA,439,4,24.1
360,Burkina Faso,Government of Burkina Faso,78,"Government of Mali, Government of Niger",JNIM,6716,NA,2,NA,2023,2,1,4,1987-10-15,1,2018-05-22,1,0,NA,NA,439,"432, 436",NA,NA,439,4,24.1
361,"Chad, Libya",Government of Chad,87,NA,Government of Libya,111,NA,1,Aozou strip,1987,2,1,2,1987-08-08,1,1987-08-08,1,1,1987-09-12,NA,483,NA,620,NA,"483, 620",4,24.1
362,Comoros,Government of Comoros,107,NA,Presidential guard,518,NA,2,NA,1989,1,0,3,1989-11-27,2,1989-11-29,1,1,1989-11-29,NA,581,NA,NA,NA,581,4,24.1
363,Ethiopia,Government of Ethiopia,97,NA,ALF,519,NA,1,Afar,1975,1,0,3,1975-06-30,3,1975-06-30,3,0,NA,NA,530,NA,NA,NA,530,4,24.1
363,Ethiopia,Government of Ethiopia,97,NA,ALF,519,NA,1,Afar,1976,1,0,3,1975-06-30,3,1975-06-30,3,1,1976-12-31,NA,530,NA,NA,NA,530,4,24.1
363,Ethiopia,Government of Ethiopia,97,NA,ARDUF,520,NA,1,Afar,1996,1,0,3,1975-06-30,3,1996-12-31,5,1,1996-12-31,NA,530,NA,NA,NA,530,4,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,1990,1,0,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,1991,1,0,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,1992,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,1993,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,1994,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,1995,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,1996,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,1997,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,1998,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,1999,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2000,2,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2001,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2002,2,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2003,2,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2004,2,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2005,2,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2006,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2007,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2008,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2009,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2010,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2011,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2012,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2013,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2014,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2015,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2016,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2017,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2018,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2019,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2020,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2021,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2022,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
364,India,Government of India,141,NA,Kashmir insurgents,325,NA,1,Kashmir,2023,1,1,3,1984-02-06,1,1990-02-12,3,0,NA,NA,750,NA,NA,NA,750,3,24.1
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,1990,1,0,3,1983-12-31,5,1990-11-30,2,1,1990-11-30,NA,750,NA,NA,NA,750,3,24.1
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,1994,1,0,3,1983-12-31,5,1994-12-31,5,0,NA,NA,750,NA,NA,NA,750,3,24.1
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,1995,1,0,3,1983-12-31,5,1994-12-31,5,0,NA,NA,750,NA,NA,NA,750,3,24.1
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,1996,1,0,3,1983-12-31,5,1994-12-31,5,0,NA,NA,750,NA,NA,NA,750,3,24.1
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,1997,1,0,3,1983-12-31,5,1994-12-31,5,0,NA,NA,750,NA,NA,NA,750,3,24.1
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,1998,1,0,3,1983-12-31,5,1994-12-31,5,0,NA,NA,750,NA,NA,NA,750,3,24.1
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,1999,1,0,3,1983-12-31,5,1994-12-31,5,0,NA,NA,750,NA,NA,NA,750,3,24.1
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,2000,1,0,3,1983-12-31,5,1994-12-31,5,0,NA,NA,750,NA,NA,NA,750,3,24.1
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,2001,1,0,3,1983-12-31,5,1994-12-31,5,0,NA,NA,750,NA,NA,NA,750,3,24.1
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,2002,1,0,3,1983-12-31,5,1994-12-31,5,0,NA,NA,750,NA,NA,NA,750,3,24.1
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,2003,1,0,3,1983-12-31,5,1994-12-31,5,0,NA,NA,750,NA,NA,NA,750,3,24.1
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,2004,1,0,3,1983-12-31,5,1994-12-31,5,0,NA,NA,750,NA,NA,NA,750,3,24.1
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,2005,1,0,3,1983-12-31,5,1994-12-31,5,0,NA,NA,750,NA,NA,NA,750,3,24.1
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,2006,1,0,3,1983-12-31,5,1994-12-31,5,0,NA,NA,750,NA,NA,NA,750,3,24.1
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,2007,1,0,3,1983-12-31,5,1994-12-31,5,0,NA,NA,750,NA,NA,NA,750,3,24.1
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,2008,1,1,3,1983-12-31,5,1994-12-31,5,0,NA,NA,750,NA,NA,NA,750,3,24.1
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,2009,1,1,3,1983-12-31,5,1994-12-31,5,0,NA,NA,750,NA,NA,NA,750,3,24.1
365,India,Government of India,141,NA,ULFA,326,NA,1,Assam,2010,1,1,3,1983-12-31,5,1994-12-31,5,1,2010-10-16,NA,750,NA,NA,NA,750,3,24.1
366,Indonesia,Government of Indonesia,155,NA,GAM,327,NA,1,Aceh,1990,1,0,3,1989-05-02,3,1990-06-06,1,0,NA,NA,850,NA,NA,NA,850,3,24.1
366,Indonesia,Government of Indonesia,155,NA,GAM,327,NA,1,Aceh,1991,1,0,3,1989-05-02,3,1990-06-06,1,1,1991-12-28,NA,850,NA,NA,NA,850,3,24.1
366,Indonesia,Government of Indonesia,155,NA,GAM,327,NA,1,Aceh,1999,1,0,3,1989-05-02,3,1999-06-01,1,0,NA,NA,850,NA,NA,NA,850,3,24.1
366,Indonesia,Government of Indonesia,155,NA,GAM,327,NA,1,Aceh,2000,1,0,3,1989-05-02,3,1999-06-01,1,0,NA,NA,850,NA,NA,NA,850,3,24.1
366,Indonesia,Government of Indonesia,155,NA,GAM,327,NA,1,Aceh,2001,1,0,3,1989-05-02,3,1999-06-01,1,0,NA,NA,850,NA,NA,NA,850,3,24.1
366,Indonesia,Government of Indonesia,155,NA,GAM,327,NA,1,Aceh,2002,1,1,3,1989-05-02,3,1999-06-01,1,0,NA,NA,850,NA,NA,NA,850,3,24.1
366,Indonesia,Government of Indonesia,155,NA,GAM,327,NA,1,Aceh,2003,1,1,3,1989-05-02,3,1999-06-01,1,0,NA,NA,850,NA,NA,NA,850,3,24.1
366,Indonesia,Government of Indonesia,155,NA,GAM,327,NA,1,Aceh,2004,1,1,3,1989-05-02,3,1999-06-01,1,0,NA,NA,850,NA,NA,NA,850,3,24.1
366,Indonesia,Government of Indonesia,155,NA,GAM,327,NA,1,Aceh,2005,1,1,3,1989-05-02,3,1999-06-01,1,1,2005-10-12,NA,850,NA,NA,NA,850,3,24.1
367,Panama,Government of Panama,16,NA,Military faction (forces of Moisés Giroldi),761,NA,2,NA,1989,1,0,3,1989-10-03,1,1989-10-03,1,1,1989-10-03,NA,95,NA,NA,NA,95,5,24.1
368,"Panama, United States of America",Government of Panama,16,NA,Government of United States of America,3,NA,2,NA,1989,1,0,2,1989-12-16,1,1989-12-23,2,1,1989-12-23,NA,95,NA,2,NA,"2, 95",5,24.1
369,Papua New Guinea,Government of Papua New Guinea,157,NA,BRA,328,NA,1,Bougainville,1990,1,0,3,1989-04-06,1,1990-02-07,1,1,1990-10-01,NA,910,NA,NA,NA,910,3,24.1
369,Papua New Guinea,Government of Papua New Guinea,157,NA,BRA,328,NA,1,Bougainville,1992,1,0,3,1989-04-06,1,1992-08-02,1,0,NA,NA,910,NA,NA,NA,910,3,24.1
369,Papua New Guinea,Government of Papua New Guinea,157,NA,BRA,328,NA,1,Bougainville,1993,1,0,3,1989-04-06,1,1992-08-02,1,0,NA,NA,910,NA,NA,NA,910,3,24.1
369,Papua New Guinea,Government of Papua New Guinea,157,NA,BRA,328,NA,1,Bougainville,1994,1,0,3,1989-04-06,1,1992-08-02,1,0,NA,NA,910,NA,NA,NA,910,3,24.1
369,Papua New Guinea,Government of Papua New Guinea,157,NA,BRA,328,NA,1,Bougainville,1995,1,0,3,1989-04-06,1,1992-08-02,1,0,NA,NA,910,NA,NA,NA,910,3,24.1
369,Papua New Guinea,Government of Papua New Guinea,157,NA,BRA,328,NA,1,Bougainville,1996,1,0,3,1989-04-06,1,1992-08-02,1,1,1996-11-28,NA,910,NA,NA,NA,910,3,24.1
